_latitude,_longitude,_date,_max_temp,_min_temp,_feels_max_temp,_feels_min_temp
40.738136291503906,-74.04254150390625,2023-05-07,68.77849578857422,42.76850128173828,64.61149597167969,38.810707092285156
40.738136291503906,-74.04254150390625,2023-05-08,73.72850036621094,47.628501892089844,72.56211853027344,42.794921875
40.738136291503906,-74.04254150390625,2023-05-09,73.54850006103516,54.01850128173828,69.89934539794922,51.1842041015625
40.738136291503906,-74.04254150390625,2023-05-10,65.62849426269531,48.438499450683594,65.17262268066406,43.78770446777344
40.738136291503906,-74.04254150390625,2023-05-11,69.04850006103516,43.75849914550781,67.2444076538086,39.71192169189453
40.738136291503906,-74.04254150390625,2023-05-12,76.6084976196289,48.07849884033203,77.15679931640625,44.652339935302734
40.738136291503906,-74.04254150390625,2023-05-13,84.07849884033203,54.28849792480469,82.39445495605469,51.45060348510742
40.738136291503906,-74.04254150390625,2023-05-14,80.20849609375,60.49850082397461,78.4903564453125,54.041412353515625
40.738136291503906,-74.04254150390625,2023-05-15,72.1084976196289,53.56850051879883,68.22838592529297,46.908164978027344
40.738136291503906,-74.04254150390625,2023-05-16,76.51850128173828,48.3484992980957,71.70963287353516,42.92552185058594
40.738136291503906,-74.04254150390625,2023-05-17,80.8385009765625,53.92850112915039,72.55545043945312,48.465187072753906
40.738136291503906,-74.04254150390625,2023-05-18,62.47849655151367,48.438499450683594,57.35886001586914,41.50952911376953
40.738136291503906,-74.04254150390625,2023-05-19,56.53849792480469,43.21849822998047,52.91742706298828,36.880435943603516
40.738136291503906,-74.04254150390625,2023-05-20,66.07849884033203,49.78849792480469,61.92587661743164,46.8914794921875
40.738136291503906,-74.04254150390625,2023-05-21,62.56850051879883,55.368499755859375,65.76663970947266,52.65909194946289
40.738136291503906,-74.04254150390625,2023-05-22,70.21849822998047,54.28849792480469,65.6142807006836,48.97046661376953
40.738136291503906,-74.04254150390625,2023-05-23,72.28849792480469,53.028499603271484,72.6764144897461,50.59569549560547
40.738136291503906,-74.04254150390625,2023-05-24,65.89849853515625,50.32849884033203,66.7441635131836,47.54079818725586
40.738136291503906,-74.04254150390625,2023-05-25,70.30850219726562,48.708499908447266,69.83668518066406,45.6930046081543
40.738136291503906,-74.04254150390625,2023-05-26,65.44850158691406,49.06850051879883,60.81352233886719,40.642452239990234
40.738136291503906,-74.04254150390625,2023-05-27,70.9384994506836,48.97850036621094,66.60152435302734,45.57453155517578
40.738136291503906,-74.04254150390625,2023-05-28,74.71849822998047,48.708499908447266,75.07260131835938,44.34387969970703
40.738136291503906,-74.04254150390625,2023-05-29,73.45849609375,51.858497619628906,72.22351837158203,48.97528839111328
40.738136291503906,-74.04254150390625,2023-05-30,75.34850311279297,55.72850036621094,76.2676010131836,52.63421630859375
40.738136291503906,-74.04254150390625,2023-05-31,67.51850128173828,52.03849792480469,69.31422424316406,48.226470947265625
40.738136291503906,-74.04254150390625,2023-06-01,71.56849670410156,50.23849868774414,73.21559143066406,48.348594665527344
40.738136291503906,-74.04254150390625,2023-06-02,80.20849609375,53.028499603271484,83.0053482055664,52.88904571533203
40.738136291503906,-74.04254150390625,2023-06-03,86.2385025024414,58.15850067138672,90.71064758300781,56.53474044799805
40.738136291503906,-74.04254150390625,2023-06-04,67.15850067138672,55.0984992980957,66.99186706542969,48.59712600708008
40.738136291503906,-74.04254150390625,2023-06-05,69.49850463867188,49.6984977722168,61.300045013427734,45.80173110961914
40.738136291503906,-74.04254150390625,2023-06-06,74.0885009765625,51.67850112915039,69.70040130615234,48.737056732177734
40.738136291503906,-74.04254150390625,2023-06-07,77.32849884033203,57.16849899291992,75.12562561035156,52.74711608886719
40.738136291503906,-74.04254150390625,2023-06-08,76.06849670410156,54.73849868774414,70.98578643798828,50.167564392089844
40.738136291503906,-74.04254150390625,2023-06-09,71.20849609375,50.14849853515625,66.71294403076172,46.678489685058594
40.738136291503906,-74.04254150390625,2023-06-10,72.01850128173828,51.9484977722168,70.07691955566406,49.826168060302734
40.738136291503906,-74.04254150390625,2023-06-11,78.31849670410156,53.028499603271484,75.32080078125,50.980186462402344
